 time#msd (Armstrongs)
   0.0000000000000000        1.5200858787418936E-012
   2.1525023886319227E-002   5.7019650915483173E-002
   4.3050047772638454E-002  0.11877103662128892     
   6.4575071658957678E-002  0.17875516163939928     
   8.6100095545276908E-002  0.22868724653541683     
  0.10762511943159613       0.29025504601385915     
  0.12915014331791536       0.33679152281620522     
  0.15067516720423460       0.38758182811330211     
  0.17220019109055382       0.44294166146978159     
  0.19372521497687303       0.47877847992765693     
  0.21525023886319225       0.55189144138908652     
  0.23677526274951149       0.60447011074023094     
  0.25830028663583071       0.68746336431505639     
  0.27982531052214993       0.73960364730504269     
  0.30135033440846920       0.80570454829064753     
  0.32287535829478836       0.85566802622106941     
  0.34440038218110763       0.89100070291525613     
  0.36592540606742679       0.92622578097237362     
  0.38745042995374607       0.92955895970541846     
  0.40897545384006528       0.97022494630571943     
  0.43050047772638450       0.99755518578408164     
  0.45202550161270372        1.0345706455026022     
  0.47355052549902299        1.0935720874785062     
  0.49507554938534221        1.1380009187269171     
  0.51660057327166142        1.1836192550989411     
  0.53812559715798058        1.2192516915175351     
  0.55965062104429986        1.2420860088184427     
  0.58117564493061913        1.2795696178097336     
  0.60270066881693840        1.3119393311419960     
  0.62422569270325756        1.3832858494712164     
  0.64575071658957672        1.4389501052050304     
  0.66727574047589600        1.5204666859040568     
  0.68880076436221527        1.5713102348865695     
  0.71032578824853454        1.5708258473015200     
  0.73185081213485359        1.6424667190167748     
  0.75337583602117286        1.6884586366078931     
  0.77490085990749213        1.7605959276708136     
  0.79642588379381141        1.7820117107580540     
  0.81795090768013057        1.8292656303977686     
  0.83947593156644973        1.8622786958374584     
  0.86100095545276900        1.8550047403327645     
  0.88252597933908838        1.8569335392807300     
  0.90405100322540743        1.8988285217347058     
  0.92557602711172682        1.9897764001158560     
  0.94710105099804598        2.0508283397445410     
  0.96862607488436525        2.0426635295724664     
  0.99015109877068441        2.0810329557357123     
   1.0116761226570037        2.1323132397520390     
   1.0332011465433228        2.1833294720891097     
   1.0547261704296420        2.2153626684701675     
   1.0762511943159612        2.2012669023850671     
   1.0977762182022806        2.1646386840909591     
   1.1193012420885997        2.1866529776683441     
   1.1408262659749191        2.2236207751195125     
   1.1623512898612383        2.2994692304301485     
   1.1838763137475572        2.3486608327588434     
   1.2054013376338768        2.4005095822024294     
   1.2269263615201960        2.4974005686707144     
   1.2484513854065151        2.6096438005159666     
